track_id,track_name,artist_name,listeners,playcount
TRK-310F4A8C8376,Money,Catherine Sanchez,1209436,11718958
TRK-31F7FA03D134,Future sea cup,Andrew Mitchell,7866,22119
TRK-6455C446D87D,Truth,Jasmine Nichols,362389,1940547
TRK-6DB1B2D34163,Candidate modern,Colleen Henry,252,924
TRK-83DA750E20DD,Everything ok state people,James Frederick,71,292
TRK-0B06DDC18DB0,Build,James Harris,92939,499561
TRK-6FF30B694900,Check live sit who,Ms. Stephanie Gonzalez DDS,16,17
TRK-99525B05D3CE,Practice movement,Melissa Benton,50,53
TRK-A7223B36BA8E,Remember,Daniel Jackson MD,24918,222561
TRK-987460C86634,Rock let quickly,Theresa Mooney,529005,3004036
TRK-DD8F68B2DBC6,Other include community,Brittany Ross,300,872
TRK-86896657057E,Dream hard sea,Kyle Farmer,443273,5104399
TRK-A636A10190CE,Board piece,Michelle Bennett,13645,60587
TRK-73E94D6C94E1,Especially,Tamara Duffy,4028,24824
TRK-424CDA3B8C40,Size site,Joseph Hall,13723,49940
TRK-9B5AC68E918C,Reality financial,Brian Palmer,31,55
TRK-9748EE08967F,Respond,Cheryl Garrett,2,3
TRK-B1F4D4B39AC1,Treatment,Christopher Lewis,29134,132518
TRK-AF236A6101B0,Trouble source,Courtney Delacruz,338,1546
TRK-15D1ECB8B9CE,Issue friend,Richard Caldwell,109,661
TRK-0A14169A8B64,Rule boy able,Veronica Todd,1210,6856
TRK-BA9E907F4800,Tax if push,Daniel Harris,260,781
TRK-8777F8672348,Minute fish,David Jackson,9961,51222
TRK-91B24572A6B8,Market single either,Tyler Spears,175,248
TRK-ABA300FC0C93,Police approach,Ian Ross,16,16
TRK-D91D786E2A11,We free consumer,Christopher Gonzalez,223044,1384551
TRK-7DA2F5718251,Somebody film,Shannon Bailey,6738,29585
TRK-0A838892A424,Half culture,Lucas Walker,11605,60259
TRK-883DC5D51BE2,Data group,Bridget Hart,29,68
TRK-0541C2227C48,Heavy foot system letter into,Justin Reynolds,6,7
TRK-D8FDBB8E0CC7,Help call toward,Melissa Church,263012,1754130
TRK-2BFB0E06005A,Ready,Stacey Rivera,34997,189823
TRK-A05F0BD8CAA3,Lose generation hand,Sarah Garcia,3069,5215
TRK-E3855558832E,Sort stuff,Ivan Boyd,825,2114
TRK-CB0A742B1A31,Home data possible,April Yoder,103,389
TRK-6741CB438748,Need choice,Michael Washington,1672,16747
TRK-6541A3F90787,Break future explain,Robert Campbell,57569,417070
TRK-BF8C6E14292B,Decade,Christina Sellers,10931,50105
TRK-EC3CB25081BB,Bill spring blue blue note,Patricia Cooper,170511,661959
TRK-53CF10B13BB5,Itself,Michael Golden,10051,66910
TRK-8B2A2EFE78FA,Into,Andrew Taylor,27463,107048
TRK-3478C4F4707F,Expert war,Michael Carlson,8,37
TRK-AAC3D81FF068,Real a,Natalie Reyes,54133,223620
TRK-C17FB256D57A,Fear,Alicia Wiley,716143,6556536
TRK-0037F2741167,Probably general,Ronald Harrison,27,120
TRK-54A15D1278E9,Less,James Williams,441864,3189660
TRK-FCD2552EA911,Across,Xavier Salas DDS,36315,202329
TRK-681FB5C6D234,Writer probably,Edward Turner,172,272
TRK-074229309EFC,Maybe,Alex Jordan,346091,1686422
TRK-8E4B04E5981E,He everyone television,Chase Smith,36465,147324
TRK-702C02FC3115,Involve pass,Cesar Walsh,8,17
TRK-85F553535596,Sing cut various,Eric Baker,2761,11354
TRK-AA248E02B601,Drug child voice,Brian Nguyen,5100,55480
TRK-5A5E567C3381,Husband decade lot,Chase Lozano,480,1844
TRK-539D1D4E46AB,Tough their role,Dr. John Anderson,109,171
TRK-781D01B1C62B,Air,Paul Preston,1145323,8044795
TRK-FDAA1349B805,Others,Allen Miller,2098,43905
TRK-F9BBDFAF7048,State history person,Brianna Johnson,41616,479890
TRK-088998C7560F,Itself idea whatever,Matthew Salazar,29,108
TRK-37F44646301F,Camera hear,Julie Johnson,3968,21504
TRK-D964D217B785,Back as there provide produce,Cindy Alvarado,1302,2871
TRK-DAC3AF000383,Magazine,Jane Tapia,168243,2199414
TRK-88B1882BAE5E,On general,Samantha Rice DVM,766,2629
TRK-AA8CB5C2EAB3,Yard,Mary Holmes DDS,36749,185863
TRK-B1675A9E265C,Include end mother,Sharon Stuart,21147,161776
TRK-F145FE2FF967,From,Troy Morgan,128210,871716
TRK-FA9674C24370,Religious,Valerie Miller,9476,26595
TRK-98FE3BDA7915,Speech will,Stephanie Nicholson,347,1195
TRK-595EE7EB5769,Learn leg talk,Aimee Russo DDS,82671,384245
TRK-BBBCA445729C,From society,Cynthia Johnston,118,469
TRK-679B80678A7C,Teach remain,Charles Faulkner,716,2589
TRK-8F65B4B06233,Power sell age deep,James Thomas,15,20
TRK-EB3508A8A90E,Various continue,Betty Faulkner,17,39
TRK-1F2527FDAF2F,Soon it difference,Richard Becker III,368935,2651303
TRK-01EF1F13A63B,Between guy,Pam Stone,633,1470
TRK-974111287B5C,Security level,William Spears,44,97
TRK-D0CE4C00F6A2,Bank with,Tara Welch,49,217
TRK-96813DA992CA,Wear still boy she,Raymond Porter,505,3884
TRK-62E64885FE33,Word term attention,Michelle Smith,286,676
TRK-6FEFC6F88D87,Economic,Debra Mathews,417,742
TRK-52858A70957D,Strong hit,Bradley Silva,14,19
TRK-321731E48046,Front strong,Andrew Harris,20688,72413
TRK-F6B335FAA2AD,If party,John Morris,24,30
TRK-A4DD5A682602,Peace somebody,Melissa Black,30,86
TRK-60A0F7E177DE,Relate,Joann Horton,15026,89184
TRK-F8AD3ADA9612,Imagine source yard,Meghan Barron,122,200
TRK-A8FE3681DF25,Really prevent,Richard James,55,60
TRK-6D8DE7A94634,Today smile these,Melissa Diaz,84,125
TRK-01A79FEBADD4,Instead soon,Jessica Smith,48347,249091
TRK-221F7FC4C78C,Former career,Eileen Martinez,10021,23932
TRK-53EB023C7A53,Tend,Don Cross,5599,35871
TRK-4FC5E0B58732,Air evidence,William Watts,1745,5139
TRK-9AE4FEF5D496,Boy,Lori Gregory,122526,1031305
TRK-2E49CDA2702C,International,Tiffany Miller,106709,674602
TRK-E8FED666AFF2,Compare reality black,Mark Anderson,7061,21136
TRK-C2928C416B5A,End field method,Dana Lindsey,77699,437696
TRK-1A045559E291,Another,Carla Lane,91980,361813
TRK-3A9DE7F716EB,Card study one,Mario Munoz,7636,66260
TRK-C7928D372CC1,Minute room collection,Claudia Hamilton,1204,16628
TRK-36AF9E5C7967,Behind glass staff,Betty Banks,84911,580528
TRK-F24CC63BEC75,Cultural southern,Nathan Hamilton,6,11
TRK-64DDEF2C82BD,Bit stay security,Susan Roberts,27923,221496
TRK-25A9838DEF0B,Turn,Leonard Morris,226267,2188255
TRK-6528B291510F,Adult item,Amanda Wong,12,13
TRK-37A258FB30C3,Business particular nor long form,Jason Alvarado,6,10
TRK-CD034187C017,Or,Robert Scott,94562,341879
TRK-83DD75911F31,Rock drive,Jeremy Green,79,284
TRK-4C47850ECA84,Even reach,Madison Jones,1631,7946
TRK-718A5B4430C7,Fund,Kelly Garcia,924,8872
TRK-BFDEBAA97997,Morning that,Carol Fox,395,968
TRK-B6B75A11B654,Billion another,Erin Huerta,680,1510
TRK-3682BA57ACCE,Shoulder particularly during,Danielle Smith,568,1260
TRK-7811FB2D412F,Possible ability,Thomas Heath,7,11
TRK-414DC92E4F82,Range sense,Charles Freeman,17919,42009
TRK-BB43802E2C60,Probably management,Patrick Ramirez,8,14
TRK-17C8A997D37C,Smile,Jacqueline Walsh,1891658,15147262
TRK-C538DF5DB654,Set,Patricia Sanchez,7857,85218
TRK-56DEB820CEF9,Military join between,Kathy Welch,607,674
TRK-BE12624EDF40,Deal help he,Timothy Wiley DVM,40401,112411
TRK-E6F5BEADC542,Wear news,Richard Miranda,19068,236175
TRK-E38C9064ADC1,Entire level,Lisa Hill,19,24
TRK-E15B059DC378,Reach back structure,David Sparks,7957,18990
TRK-7A856437360A,Message test,Jennifer Rogers,1725,11714
TRK-D563B4DE6A06,Industry assume despite,Samantha Harris,149,346
TRK-1FED3E76EAAA,Issue capital,Pamela Torres,1851,3839
TRK-A3062E77ECDA,Edge understand,Mary Smith,19,53
TRK-E4FF28C9F4B0,Action who,Stacey Porter,99381,303670
TRK-837EF24785A3,Strong,Angela Todd,358665,3397828
TRK-BEF9C628A7AB,Light,John Medina,107890,1662742
TRK-184E7F213D48,Difference factor nice,Stephanie Schultz,6180,26996
TRK-2A7211C35B54,Door account similar,Devon Cross,19,19
TRK-F115E0DF5D6F,Sea arrive simple,Brittany Church,6583,36165
TRK-7FEB215A5FFD,Top security,Stacy Villarreal,23,44
TRK-ACCFEA591DB5,Area stock peace,Pamela Jones,484,1492
TRK-6C0E0E24B958,Father page always,Jesse Smith,3236,18135
TRK-530B673A81A9,Movie question full rise current,Anthony Villa,24,28
TRK-36B828C0A923,Group magazine,Matthew Smith,129,143
TRK-A4331D388D3F,By account health huge,David Michael,652,751
TRK-A0807B103D39,Condition these,John Byrd,3557,11257
TRK-E868390AA910,News year call ten,Donald Olsen,486,621
TRK-270B932D3AC2,Project,Jeffery Doyle,15606,154864
TRK-6D3798C1CB43,Attack gas,Alexander Lang,29243,157790
TRK-385CF336ADB4,Down,Melanie Gutierrez,995741,7059838
TRK-4F821989B7E2,Arrive,Anthony Williams,4101,12160
TRK-CA6CDF6C47A6,Well final dream,Patricia Bolton,14222,59641
TRK-215ED7D0A839,Cultural catch with main,Lisa Harvey,17,17
TRK-EF6C85611483,Specific,Mark Maxwell,4077,14113
TRK-964EAA20B034,Smile page,Joshua Clark,2096,23771
TRK-7F086AFFA304,Near that,David Chan,583,1280
TRK-3B43FB3294BE,Everyone discuss institution,Charles Taylor,10,10
TRK-23FD6ADCDCA9,Those need,Angela Lawson,1807,7050
TRK-36DF003C9D0A,Wife student,Brent Hansen,44,57
TRK-E55D2C17EA32,Anyone them,David Jimenez,756,3255
TRK-08DD194C73B6,Three,Cindy Walsh,172996,1488679
TRK-740525C720F3,Tv,Scott Carter,1196479,19159609
TRK-B3956592FA2C,Top crime cover,Kimberly Frank,16367,48051
TRK-8D79369BB45A,Nor assume board,Timothy Blackburn,10,16
TRK-855184BCE79A,Reflect pass,Jessica Ellison,595,1756
TRK-3C0B06599311,Suffer when and,Amanda Smith,18192,108915
TRK-CCBA86CDF938,Remain,Glenn Williamson,244616,1297604
TRK-81F40EB45861,Although him,Samuel Cantrell,37,72
TRK-3FA743915F3B,Listen early,Hector Shelton,20,43
TRK-5F50AF610EBF,Happen,David Knapp,69281,736098
TRK-AE1C14E6348A,Whatever too,Timothy Patrick,177,1170
TRK-B0DD477DF51F,Ago theory,Jessica Allen,150,877
TRK-F151172201C4,Edge by ok,Katie Baker,1582,17192
TRK-A23B2C8B4BAB,Staff myself,Jorge Marshall,266,1843
TRK-A4BEC6BCA7DE,Produce,Deanna Harrison,505,2004
TRK-35EDFDFC58B4,Explain side,Jessica Donovan,811,6002
TRK-85FA9D6E421D,Institution task,Meghan Gilbert,6,6
TRK-717593A2BA91,Man culture,Katherine Burton,171,421
TRK-FEBEE490B051,Deal,Ryan Marsh,48042,207637
TRK-461EAB16C2D9,Ever back born,Theodore Sloan,1227768,11828949
TRK-3FB45EB87D4A,Others customer,Dr. Ashley Martinez,28017,89534
TRK-F2A8054EDAE0,Garden experience thus,Nicole Huang,470,1292
TRK-9CCBE0E5DACC,Scientist spring alone,Mark Cox,10591,44447
TRK-91B69930D372,Seven wind nothing,Erika Rollins,23153,113685
TRK-83F83F2590E9,Spend those kid,Daniel Washington,8966,34651
TRK-0962B0F49020,Often like,William Williams,28,132
TRK-3429C44271BA,Blue dark,Monica York,70,176
TRK-132CE3F053BA,Process difficult,Bonnie Quinn,219,750
TRK-AAA18ED419D7,Should decision,Kathleen Ruiz,9,9
TRK-5E6EB136F28C,Beautiful Mr,Hector Young,512,1811
TRK-0838303DAE8F,Enjoy this,Lisa West,23,58
TRK-F798431FE915,Teach especially,Russell Melendez,10,21
TRK-120D3989E765,Likely according school,Angela Fisher,56,183
TRK-85B39714A4EF,Air radio strategy,Andrea Wright,7017,38327
TRK-A3E3D91EC31E,Prevent,Andrew Parker,114,404
TRK-02C4F76692BC,Data career yes,Tammy Anderson,34,99
TRK-92660322977D,The local dream modern,Kenneth Harris,202223,1093743
TRK-1520C2A27283,Already country war,Jill English,21964,65440
TRK-60EDD9C033A1,Artist capital,James Mccoy,19,32
TRK-3D7EFAA85B03,Top travel,Isabella Valencia,130,153
TRK-91A45357E76F,Evidence,Jordan French,270556,1901312
TRK-8DE21B784489,Force success worker,David Green,52,156
TRK-58674615E0F6,Under two success,Shawn Brown,96816,496086
TRK-58B1677F1BB1,Enjoy skill,Chris Saunders,1195,6800
TRK-D93D6DA6E741,Focus of,Gregory Bond,730,1064
TRK-7E1D18E434DD,Job,Katelyn Lewis,54546,177678
TRK-2D6553C8B3B4,Eye,Michelle Barron,301637,1430584
TRK-56F775FDDC40,Table consumer,Mark Williamson,42,47
TRK-EE1D7EC80A5F,Light small,Justin Foster,126,279
TRK-CA64076AEC91,Little bring,Jillian Burns,44883,259662
TRK-1D0BDF5A5286,Nice,Jim Howell,137014,1146388
TRK-F41FCB30C728,Guy,Lindsay Gomez,72719,270741
TRK-6CA47AA83589,Decide director,David Miller,552,673
TRK-BBB2E56F269F,Thought,Renee Price,5771,27680
TRK-17E152620772,Act and poor,Lisa Diaz,8879,89324
TRK-F8F6DF5896C3,Quality less down,Juan Fernandez,7818,22182
TRK-85655764945A,Could law,Christine Collins,375,1524
TRK-376AA9482008,Could,David Nichols,44402,222669
TRK-460F3EF7591D,Protect which feeling,John Cox,1554,3913
TRK-09E4DBE96742,Table always,Anthony Abbott,47,50
TRK-2DF51D361EFB,Various understand,Patricia Young,17,31
TRK-527AE40AB538,Him hold,David Anderson,35,66
TRK-115125D92056,Turn most,Jonathan Horn,151094,1018521
TRK-848B097C9460,Recognize,Hannah Lynch,17669,91821
TRK-C4B9E4EB7C08,Morning popular,Brittany Ayala,645,888
TRK-51F50BD9A33C,Prove,Dennis Black,20339,213033
TRK-8DE6ABDCA556,Quality improve begin,Donna Bowers,3467,13708
TRK-C47476507E74,Run eat,Olivia White,22947,191140
TRK-7B8BC0818181,Skin attorney,Virginia Butler,12,12
TRK-266F94272869,Force,Jennifer Cline,67906,366994
TRK-35F2C771F29D,Raise,Jonathan White,36000,238020
TRK-CD6BD84A7902,Modern case,Jackson Moore,154,478
TRK-2436BD4A6CA4,Term,Phillip Graham,7184,47279
TRK-758B2B4DC448,Key,Brian Brown,618529,6859703
TRK-FCAE8BD0E6C6,Take near,Brandon Walsh,290047,1796445
TRK-455E576170FF,Company,Crystal Floyd,864869,8111089
TRK-030193E3B33E,Whether,Paul Thomas,42487,165111
TRK-5A36E9B705F2,Themselves less,Jaclyn Holden,25,35
TRK-E7539BEC2A88,Color,Whitney Washington,44101,515857
TRK-C7CBA80754EA,Answer clearly,Kayla Griffith,63,171
TRK-DB6D92028297,Voice health,Amanda Murray,481,2418
TRK-B0C0E03A7E73,Water,Dawn Bennett,1079326,11504395
TRK-72E183D96C10,Seek,Thomas Scott,90115,512172
TRK-461D96D58B56,Man keep,Adam Anderson,504,1502
TRK-9A4A86B7BB6C,Less,Jennifer Love,441864,3189660
TRK-B09B789E7F9B,Sister fast,Thomas Smith,39,306
TRK-B2784E647C78,Head rise,Mary Nolan,172949,1145315
TRK-C015B04F9FEB,Hotel,Mary Gregory,668589,7358092
TRK-C6E6327DAF3A,Catch candidate system,Teresa Hutchinson,227,588
TRK-E08357FB89FF,Challenge approach,Barbara Clarke,9,10
TRK-52839D5A3FBC,Skill specific,Jonathan Calderon,58,60
TRK-8F268CA2405D,Century head,Mary Williams,257,1055
TRK-63A5FD352954,Generation task once,Ronnie Blackwell,629,2158
TRK-35D30829A200,Difference student,Tyler Gonzales,37,38
TRK-530CB777C1F4,Of night,Jay Roth,632,2762
TRK-C97568047B1A,Administration American executive,Amy Torres,2,2
TRK-1C2274CAC8E9,Reduce,Brett Stephenson,3214,10361
TRK-DB179D901660,Result behavior,Shannon Scott,154,169
TRK-DFD3154949B5,Music wish,Jeffrey Johnson,901,10523
TRK-6B926720592D,Order,Ashley Moore,48260,540604
TRK-4A1335E513B4,Member clear that,Rachel Welch,21575,82803
TRK-D150ACC5BF96,If attention,Jeanette Murray,379,1858
TRK-BFC0A3BE40B3,Thus season,Gabriella Lewis,1407,8129
TRK-810E3E6A6D0D,Without range,Sarah Roman,66306,458768
TRK-C431B6771155,White firm,William Collins,20,32
TRK-786E571FF4B8,Human down kid must,David Watson,7,13
TRK-216FFC4EF052,Have movement wish,Mitchell Hansen,13882,47395
TRK-1B34AFA1D22F,Young,Sherry Frederick,1240843,16451890
TRK-C573BFA00F43,Less what one,Javier Brennan,574550,3966928
TRK-DE00665B7325,Attorney analysis,Jennifer Smith,6,7
TRK-A6109C067FB1,Hot Democrat,Stacy Moss,868,3818
TRK-ADE411A9B62D,Deep,Kathleen Shaw,556524,5870943
TRK-FEAF74B7B00B,Fly movement admit friend up,Vanessa Watson,6,21
TRK-091C1F3E6E60,Power city,James Jenkins,747,2598
TRK-067D17DBD890,Politics head during,Brandon Murphy,556,2165
TRK-06B850060694,Present particularly college,Amber Richardson,9,10
TRK-751394551C7F,Week home security,Jennifer Williams,1959,6776
TRK-7007767A6FD6,Person his too soon,Daniel Haynes,1338,2699
TRK-5FD235FB0299,Wish,Jeffrey Johnson,381292,3574429
TRK-590DC9B45AC3,Themselves nation something,Matthew Lindsey,651,1279
TRK-8709CA1CC6EB,City expert,Tiffany Lopez,160,325
TRK-F72E8DC01968,Reflect,Mallory Ross,33351,886469
TRK-FD32BBB0E754,Never win energy new,Albert Holt,87,265
TRK-6EA915E2FC7D,Feeling,Frank Jackson,326175,5083299
TRK-4CED23225FC0,Onto,Patricia Church,60794,364271
TRK-342A70DC3FCE,Strategy force medical,Jennifer Murphy,2954,8727
TRK-42924223BE4F,Six four cover,Michael Lee,50367,619719
TRK-8F02DBA0788E,Table stop,Douglas Paul,4770,23847
TRK-45DE727E3444,Quality our field,Gina Knox,8958,20292
TRK-A8FA95225961,Fill owner international,Heather Williams,18,64
TRK-7D0EFC11841A,Hundred eight serve,Christopher Flores,2376,12198
TRK-718FC0B5C6C6,Medical range,Deborah Bradley,11,39
TRK-E975C0E8A772,Listen admit,Eric Barton,29,35
TRK-CD0958F8DA01,Some many every,Michelle Brooks,5316,30368
TRK-DC5BDD750FB3,Party beyond dark,Beth Casey,193524,1929336
TRK-1203DBF33D1A,Eat,Erika Jackson,35679,264468
TRK-5E8CEFABE9FA,Receive others,David Mccarthy,9,12
TRK-91A79DFD11F4,Choice pay,Leslie Haynes,16526,53992
TRK-169CAF45DC9E,Single,Debbie Bartlett,339884,3408270
TRK-5AE26F07357E,Hold,Brett Krause,125237,661048
TRK-618B0B4B374B,Compare seven,Donald Fields,102,239
TRK-0ED1E1F8A500,Member bring,Thomas Edwards,6428,27294
TRK-E0447BCEEC99,Memory smile,Mr. Carlos Smith,858,1197
TRK-99C72663793E,Fact over,Sharon Weber,29,71
TRK-7788E5B3CF7E,System room,Paul Ramos,547942,3673149
TRK-BC7591ECF74A,Indeed despite my,Kyle Griffin,1527,5225
TRK-B937EB584994,Beautiful idea,Michele Phillips,5180,14117
TRK-F0E7669D2DA1,Wait all fire,Linda Norris,568757,4706533
TRK-DCEC2F77A5AD,Speech,Jason Gibson,12562,44796
TRK-4CFD2EBAE038,Scene baby,Robert Morgan,2579,5147
TRK-E47CEFE18481,Star computer get,Melissa Jones,10810,83732
TRK-9259046AC35B,Respond write,Jessica Morales,66,84
TRK-504B52D32C73,Future,Ernest Copeland,840010,13295356
TRK-B4595CB00A99,Major,Julia Armstrong,37600,513012
TRK-C38D20C7B155,Finish writer,Kelsey Green,12,17
TRK-C3B45D9B7110,Can peace these,Nathan Case,3507,19090
TRK-917ECF98D51E,East yes current,Anna Wade,4362,19098
TRK-483931222B29,Hot western away,Jennifer Pena,1446948,9467837
TRK-90A4F7602CAC,Need west,Matthew Drake,727,1931
TRK-370B683FD05F,Design during,Brian Rios,11,11
TRK-C54E2B147CC8,Election understand,Nancy Brooks,662,1999
TRK-C30BA650D1C5,Threat money,Scott Durham,520,1604
TRK-D222E9CDE28D,Able,Mary Manning,13285,64197
TRK-45BF2B47B5DA,Theory,Christopher Romero,2232,8260
TRK-2696A441C61A,Member special pay,Matthew Hart,2274,7686
TRK-4D78C65BCB26,Ready pressure range,Brian Ford,4225,18146
TRK-96A739BBD7BE,Our significant attorney,Daniel Johnson,2082,4879
TRK-B06D6DEEBB60,Sell inside,Michael Scott,20775,74347
TRK-594BB6A5E3BC,Class other type,Erika Duarte,44,150
TRK-1D3AD98C8400,Size out,Richard Harper,11843,214473
TRK-EA0816CF322C,Man project,Jason Washington,2232,16476
TRK-B5F80A1AC025,Sister responsibility,James Bryant,47,152
TRK-361370F0B90C,Education,Gregory Rodriguez,292898,1409256
TRK-C4B5D0B773FD,Pattern lose more,John James,160962,1100014
TRK-BD6DAA7E248A,Time will beautiful peace focus,Brandi Williams,145,917
TRK-A71CFE80255A,Sing,Mary Scott,788347,5058794
TRK-D1838680C1F3,Front central,Martin Ward,11370,67352
TRK-00333E125569,Almost,April Williams,351235,1988257
TRK-912A8F6305AC,Chance,Debra Gibson,27926,236187
TRK-1B3C1DD373FC,Benefit rather,Carrie Green,45,48
TRK-19EAA103D131,Manager why senior,Lorraine Anderson,6,18
TRK-074E385351EE,Young,Katherine Oliver,1240843,16451890
TRK-843ECF904FAA,Loss role everything,Kathy Gallegos,65,79
TRK-9C68157219D3,Hope others,Amy Ortiz,2687,16027
TRK-A760670CBF3E,Western view,Samantha Howard,61,122
TRK-3037728C53DD,Increase suffer,Patricia Taylor,34,35
